file,site,hole,type,core,section,distance_from_core_top1,mean_greyscale_values1,standard_deviation_of_greyscale_values1,median_of_greyscale_values1,mean_red_values1,standard_deviation_of_red_values1,median_of_red_values1,mean_green_values1,standard_deviation_of_green_values1,median_of_green_values1,mean_blue_values1,standard_deviation_of_blue_values1,median_of_blue_values1,distance_from_core_top2,mean_greyscale_values2,standard_deviation_of_greyscale_values2,median_of_greyscale_values2,mean_red_values2,standard_deviation_of_red_values2,median_of_red_values2,mean_green_values2,standard_deviation_of_green_values2,median_of_green_values2,mean_blue_values2,standard_deviation_of_blue_values2,median_of_blue_values2,Exp,Top depth CSF-B (m),Bottom depth CSF-B (m),top_depth,bot_depth,depth,age,colour
959A30X-3.dat,959,A,X,30,3,55.5,354.76789,174.07454,438,122.22417,59.788795,151,122.59406,60.068135,151,109.94966,54.256745,136,55.5,430.39369,67.572157,446,148.23647,22.952144,153,148.71263,23.164506,154,133.44459,21.561171,138,159,276.978,278.468,302.998,304.488,303.553,21.08424,#949485
959A30X-3.dat,959,A,X,30,3,56.5,430.24854,47.028863,442,147.74351,14.391914,151,148.95125,15.493054,153,133.55379,17.660524,138,56.5,430.24854,47.028863,442,147.74351,14.391914,151,148.95125,15.493054,153,133.55379,17.660524,138,159,276.978,278.468,302.998,304.488,303.563,21.08504,#939485
959A30X-3.dat,959,A,X,30,3,57.5,438.83784000000003,31.424693,443,149.91203,9.7302264,151,151.66296,10.00757,153,137.26285,12.097466,139,57.5,438.83784000000003,31.424693,443,149.91203,9.7302264,151,151.66296,10.00757,153,137.26285,12.097466,139,159,276.978,278.468,302.998,304.488,303.573,21.085839999999997,#959789
959A30X-3.dat,959,A,X,30,3,58.5,447.95495,34.569456,451,152.83466,11.487381,154,154.38686,11.444309,156,140.73344,11.939822,142,58.5,448.16596,33.340992,451,152.90668,11.056056,154,154.45864,11.0142,156,140.80064,11.58058,142,159,276.978,278.468,302.998,304.488,303.58299999999997,21.08664,#989A8C
959A30X-3.dat,959,A,X,30,3,59.5,422.24642,90.606149,444,143.9788,29.632185,151,146.11023,31.625971,154,132.15739,29.514472,139,59.5,436.309,52.372368,445,148.58452,17.074834,151,151.06092,17.919955,154,136.66356,17.641882,140,159,276.978,278.468,302.998,304.488,303.593,21.08744,#949788
959A30X-3.dat,959,A,X,30,3,60.5,415.69793,97.938128,443,141.60095,32.200628,150,144.22523,34.17573,154,129.87175,31.759844,139,60.5,433.18318,52.809874,445,147.35971,17.277043,151,150.3896,17.920177,154,135.43387,17.946269,140,159,276.978,278.468,302.998,304.488,303.603,21.08824,#939687
959A30X-3.dat,959,A,X,30,3,61.5,451.33121,31.208905,456,152.38898,10.144881,154,155.94171,10.517056,158,143.00053,10.944548,145,61.5,451.54242,29.837794,456,152.45917,9.6783374,154,156.01326,10.049972,158,143.06999,10.523203,145,159,276.978,278.468,302.998,304.488,303.613,21.08904,#989C8F
959A30X-3.dat,959,A,X,30,3,62.5,430.4213,33.82843,436,146.04505,11.702008,148,148.79491,11.084646,151,135.58135,11.443375,137,62.5,430.4213,33.82843,436,146.04505,11.702008,148,148.79491,11.084646,151,135.58135,11.443375,137,159,276.978,278.468,302.998,304.488,303.623,21.08984,#929487
959A30X-3.dat,959,A,X,30,3,63.5,430.67568,34.234993,437,147.54531,11.42484,150,148.79915,11.294404,151,134.33121,11.805825,136,63.5,430.67568,34.234993,437,147.54531,11.42484,150,148.79915,11.294404,151,134.33121,11.805825,136,159,276.978,278.468,302.998,304.488,303.633,21.090639999999997,#939486
959A30X-3.dat,959,A,X,30,3,64.5,442.53047,27.32969,447,150.72231,9.0842787,152,152.54319,9.0318815,154,139.26497,9.5662981,141,64.5,442.53047,27.32969,447,150.72231,9.0842787,152,152.54319,9.0318815,154,139.26497,9.5662981,141,159,276.978,278.468,302.998,304.488,303.643,21.09144,#96988B
959A30X-3.dat,959,A,X,30,3,65.5,445.469,30.94551,450,150.87493,9.8683939,152,153.81717,10.258843,155,140.77689,11.292859,143,65.5,445.469,30.94551,450,150.87493,9.8683939,152,153.81717,10.258843,155,140.77689,11.292859,143,159,276.978,278.468,302.998,304.488,303.65299999999996,21.092239999999997,#96998C
959A30X-3.dat,959,A,X,30,3,66.5,443.2708,49.304466,452,150.62056,16.05294,154,153.02438,16.524876,156,139.62586,16.960466,142,66.5,445.5008,38.758899,452,151.35749,12.49386,154,153.78796,12.805158,156,140.35535,13.733062,142,159,276.978,278.468,302.998,304.488,303.663,21.093040000000002,#97998C
959A30X-3.dat,959,A,X,30,3,67.5,449.26444,27.506647,452,152.27239,8.1709593,153,155.21728,8.7826626,156,141.77477,10.99492,142,67.5,449.26444,27.506647,452,152.27239,8.1709593,153,155.21728,8.7826626,156,141.77477,10.99492,142,159,276.978,278.468,302.998,304.488,303.673,21.09384,#989B8D
959A30X-3.dat,959,A,X,30,3,68.5,435.28193,36.469761,443,147.20085,11.603718,149,150.53736,11.881509,153,137.54372,13.250546,140,68.5,435.28193,36.469761,443,147.20085,11.603718,149,150.53736,11.881509,153,137.54372,13.250546,140,159,276.978,278.468,302.998,304.488,303.683,21.09464,#939689
959A30X-3.dat,959,A,X,30,3,69.5,420.33545,67.890829,444,141.76683,21.045215,149,145.65289,22.423472,153,132.91574,24.709592,142,69.5,420.94002,66.225376,444,141.96391,20.471287,149,145.85616,21.852254,153,133.11996,24.191624,142,159,276.978,278.468,302.998,304.488,303.693,21.09544,#8D9185
959A30X-3.dat,959,A,X,30,3,70.5,425.115,56.406672,444,142.35877,17.532338,148,147.13037,18.45323,153,135.62586,20.69413,143,70.5,425.3017,55.835393,444,142.41888,17.341431,148,147.193,18.256379,153,135.68982,20.512215,143,159,276.978,278.468,302.998,304.488,303.703,21.096239999999998,#8E9387
959A30X-3.dat,959,A,X,30,3,71.5,417.37043,54.570268,432,141.03445,17.340101,145,144.83625,17.480278,149,131.49974,20.149254,137,71.5,417.56363,53.935367,432,141.09756,17.126523,145,144.89979,17.265566,149.5,131.56628,19.946124,137,159,276.978,278.468,302.998,304.488,303.71299999999997,21.097039999999996,#8D9083
959A30X-3.dat,959,A,X,30,3,72.5,400.27928000000003,61.083856,418,136.04187,18.952803,141,138.83201,20.218186,145,125.40541,22.204831,132,72.5,401.1248,58.324087,418,136.32926,17.915996,141,139.12533,19.210153,145,125.67021,21.470963,132,159,276.978,278.468,302.998,304.488,303.723,21.09784,#888B7D
959A30X-3.dat,959,A,X,30,3,73.5,378.14149,90.376786,406,127.94171,29.914881,137,131.2247,30.965916,140,118.97509,29.737949,128,73.5,392.27668,54.793854,407,132.72222,17.389809,137,136.11771,18.409229,141,123.43674,19.303548,129,159,276.978,278.468,302.998,304.488,303.733,21.09864,#84887B
959A30X-3.dat,959,A,X,30,3,74.5,323.66717,116.22381,361,110.78629,38.963279,124,113.07207,40.002526,126,99.808809,37.437947,111,74.5,351.68392,71.051468,370,120.32098,23.078501,126,122.82016,23.909574,129,108.54278,24.271247,114,159,276.978,278.468,302.998,304.488,303.743,21.09944,#787A6C
959A30X-3.dat,959,A,X,30,3,75.5,319.10387,119.66699,365,109.57658,40.567153,125,111.32856,41.34094,127,98.198728,37.911213,113,75.5,352.31594,65.600652,370,120.94021,21.645937,127,122.88335,22.204063,129,108.49238,21.975385,114,159,276.978,278.468,302.998,304.488,303.753,21.10024,#787A6C
959A30X-3.dat,959,A,X,30,3,76.5,313.29889,102.40204,344,108.09433,34.775337,118,109.63911,35.383546,120,95.565448,32.389724,105,76.5,338.16027,54.572918,350,116.66342,17.725864,120,118.33829,18.170332,122,103.15856,18.831609,107,159,276.978,278.468,302.998,304.488,303.763,21.101039999999998,#747667
959A30X-3.dat,959,A,X,30,3,77.5,288.00583,124.61072,334,99.295178,42.036548,115,100.24695,42.958345,117,88.463699,39.749756,103,77.5,325.27688,75.731717,348,112.05105,24.719297,119,113.20601,25.62817,121,100.01982,25.534036,108,159,276.978,278.468,302.998,304.488,303.77299999999997,21.101839999999996,#707164
959A30X-3.dat,959,A,X,30,3,78.5,282.39057,110.63296,305,98.157393,37.211429,106,98.631691,38.223078,107,85.601484,35.323939,92,78.5,307.39838,77.131969,316,106.75449,25.167457,110,107.35843,26.301368,110,93.285466,25.766087,96,159,276.978,278.468,302.998,304.488,303.783,21.10264,#6A6B5D
959A30X-3.dat,959,A,X,30,3,79.5,310.85904,99.170084,338,108.50026,33.65989,118,108.32273,33.989397,118,94.036036,31.702768,103,79.5,331.3371,61.840582,344,115.64536,19.921701,120,115.45758,20.567622,119.5,100.23416,21.483033,105,159,276.978,278.468,302.998,304.488,303.793,21.10344,#737364
959A30X-3.dat,959,A,X,30,3,80.5,277.65978,86.376453,296,98.807101,29.489612,105,96.993111,29.853876,104,81.859565,27.200132,87,80.5,289.82428,66.388958,299,103.08869,22.073389,106,101.24169,22.756331,105,85.493902,21.718756,88,159,276.978,278.468,302.998,304.488,303.803,21.10424,#676555
959A30X-3.dat,959,A,X,30,3,81.5,256.47854,75.92443,271,92.737149,25.646111,98,89.713831,26.506142,96,74.027557,23.937247,78,81.5,261.24145,70.160888,273,94.342919,23.707401,98,91.390125,24.454288,96,75.50841,22.177801,79,159,276.978,278.468,302.998,304.488,303.813,21.10504,#5E5B4B
959A30X-3.dat,959,A,X,30,3,82.5,214.78325,93.214226,223,78.838898,31.586396,81,74.294118,32.936294,78,61.650238,28.908907,63,82.5,232.59624,79.414158,232.5,84.857981,26.950223,85,80.725939,27.713692000000002,82,67.012324,24.996849,66,159,276.978,278.468,302.998,304.488,303.823,21.105839999999997,#545043
959A30X-3.dat,959,A,X,30,3,83.5,177.40541,77.17719,166,66.346052,26.672506,62,61.125066,27.299413,57,49.934287,23.517596,47,83.5,186.28018,72.420654,175,69.431663,24.992065,66,64.27221,25.597363,60.5,52.57631,22.157643,49,159,276.978,278.468,302.998,304.488,303.83299999999997,21.10664,#454034
959A30X-3.dat,959,A,X,30,3,84.5,175.77901,66.810541,174,66.370959,23.314512,66,60.993641,23.458498,60,48.414414,20.347536,48,84.5,184.52509,60.837272,182,69.406499,21.263473,68.5,64.04732,21.39631,63,51.071266,18.530222,50.5,159,276.978,278.468,302.998,304.488,303.843,21.10744,#454033
959A30X-3.dat,959,A,X,30,3,85.5,180.74987,53.597979,177,68.249073,18.718217,67,62.835188,18.99754,62,49.665607,16.300954,48,85.5,181.90578,52.601163,178,68.648287,18.378889,67,63.231799,18.670896,62,50.025696,15.979311,48,159,276.978,278.468,302.998,304.488,303.853,21.108240000000002,#443F32
959A30X-3.dat,959,A,X,30,3,86.5,165.70376,57.059184,159,62.658718,20.123297,60,57.063063,20.45098,54,45.981982,16.886581,44,86.5,170.76138,53.13022,162,64.396226,18.841121,61,58.880133,19.029567,56,47.485017,15.695501,45,159,276.978,278.468,302.998,304.488,303.863,21.10904,#403A2F
959A30X-3.dat,959,A,X,30,3,87.5,145.75888,52.5951,139,55.199788,18.455755,53,49.798092,18.558955,47,40.760996,15.911093,39,87.5,150.97994,48.081379,142,57.023955,16.861591,54,51.622841,17.002552,48,42.333148,14.563029,40,159,276.978,278.468,302.998,304.488,303.873,21.10984,#39332A
959A30X-3.dat,959,A,X,30,3,88.5,137.07101,69.894104,137,52.288288,25.266356,53,47.008479,24.26152,47,37.774245,20.669749,37,88.5,157.15666,52.7365,145,59.789474,18.223628,56,53.917028,18.486991,50,43.450155,16.371571,40,159,276.978,278.468,302.998,304.488,303.883,21.11064,#3B352B
959A30X-3.dat,959,A,X,30,3,89.5,112.52305,74.237612,128,43.600424,28.115113,51,38.460519,25.665344,43,30.462109,20.665942,34,89.5,151.91491,41.481595,146,58.784727,14.608881,57,51.931636,14.853422,50,41.198545,12.404887,40,159,276.978,278.468,302.998,304.488,303.893,21.111439999999998,#3A3329
959A30X-3.dat,959,A,X,30,3,90.5,125.60731,77.439156,131,48.042925,28.545934,51,42.936937,26.735731,45,34.627451,22.460512,35,90.5,158.68316,52.87639,148,60.509966,18.485572,57,54.283849,18.492382,51,43.889347,16.318848,40,159,276.978,278.468,302.998,304.488,303.90299999999996,21.112239999999996,#3C362B
959A30X-3.dat,959,A,X,30,3,91.5,148.584,62.396487,143,56.322734,22.182632,55,50.955485,21.827972,49,41.305776,18.718184,39,91.5,158.22989,54.275743,149,59.860345,18.94077,57,54.3,19.081066,51,44.06954,16.620387,40,159,276.978,278.468,302.998,304.488,303.913,21.11304,#3B362C
959A30X-3.dat,959,A,X,30,3,92.5,141.17647,58.343319,132,53.417594,20.76165,50,48.007419,20.742141,45,39.751457,17.124868,37,92.5,147.96606,53.071286,136,55.88914,18.673834,52,50.342195,19.061275,46,41.734729,15.646212,38,159,276.978,278.468,302.998,304.488,303.923,21.11384,#373229
959A30X-3.dat,959,A,X,30,3,93.5,128.89242,49.568505,122,48.803922,17.473711,47,43.506094,17.360773,41,36.582406,14.963493,35,93.5,136.57036,43.075377,125,51.575548,14.904226,48,46.131488,15.264962,42,38.863322,13.154605,36,159,276.978,278.468,302.998,304.488,303.933,21.114639999999998,#332E26
959A30X-3.dat,959,A,X,30,3,94.5,126.72761,40.700963,125,48.160572,14.577841,48,42.894542,14.081493,42,35.672496,12.226989,35,94.5,133.23543,31.934585,127,50.576684,11.016907,48,45.112054,11.189043,43,37.546689,9.9324986,36,159,276.978,278.468,302.998,304.488,303.943,21.11544,#322D25
959A30X-3.dat,959,A,X,30,3,95.5,129.91998,41.334531,128,49.258082,14.718052,49,43.977213,14.184177,43,36.684685,12.583747,36,95.5,135.40278,33.118439,129,51.309444,11.341401,49,45.839444,11.449689,44,38.253889,10.476978,36,159,276.978,278.468,302.998,304.488,303.953,21.116239999999998,#332D26
959A30X-3.dat,959,A,X,30,3,96.5,131.51563,36.406079,130,49.829359,13.105475,50,44.63858,12.691325,44,37.047695,10.83423,36,96.5,136.13601,28.088049,131,51.563326000000004,9.7493298,50,46.209802,9.9718907,45,38.362885,8.6361358,37,159,276.978,278.468,302.998,304.488,303.96299999999997,21.117039999999996,#332E26
959A30X-3.dat,959,A,X,30,3,97.5,106.82459,54.535622,123,40.587175,20.419609,47,36.137255,18.497248,42,30.100159,15.708372,34,97.5,131.45735,22.038381,129,49.924541,7.490082,49,44.475066,7.5857996,44,37.057743,7.1286333,36,159,276.978,278.468,302.998,304.488,303.973,21.11784,#312C25
959A30X-3.dat,959,A,X,30,3,98.5,96.4531,56.668417,119,36.942236,21.395269,46,32.63752,19.234062,40,26.873344,16.173088,33,98.5,128.51009,18.753339,127,49.100144,6.4185362,48,43.516571,6.4457482,43,35.893372,6.2662748,35,159,276.978,278.468,302.998,304.488,303.983,21.11864,#312B23
959A30X-3.dat,959,A,X,30,3,99.5,124.05405,27.750426,125,47.428193,9.8371151,48,41.874404,9.3382653,42,34.751457,8.7458044,35,99.5,128.00111,19.644067,127,48.864566,6.611527,48,43.205638,6.5907342,43,35.930901,6.618406,36,159,276.978,278.468,302.998,304.488,303.993,21.11944,#302B23
959A30X-3.dat,959,A,X,30,3,100.5,126.85745,35.308117,128,48.414414,12.261206,49,42.926338,11.977373,43,35.516693,11.221411,36,100.5,132.91048,26.569784,130,50.539377,8.9526505,50,44.966572,9.040631,44,37.404533,8.7144537,37,159,276.978,278.468,302.998,304.488,304.003,21.12024,#322C25
959A30X-3.dat,959,A,X,30,3,101.5,133.1256,34.609312,131,50.90938,12.207935,50,45.197668,11.890435,44,37.018548,10.752798,36,101.5,136.18678,29.902356,131,52.019115,10.378949,50,46.237029,10.315279,44,37.930639,9.472312,37,159,276.978,278.468,302.998,304.488,304.013,21.121039999999997,#342E25
959A30X-3.dat,959,A,X,30,3,102.5,135.28829,37.056913,131,51.603604,12.871325,50,46.160042,12.814644,44,37.524642,11.635244,36,102.5,137.02208,34.467173,131,52.236403,11.817789,50,46.733441,11.981826,45,38.052235,10.923222,36,159,276.978,278.468,302.998,304.488,304.02299999999997,21.12184,#342E26
959A30X-3.dat,959,A,X,30,3,103.5,123.73715,29.066783,126,47.446741,9.9262497,48,41.685215,9.864324,42,34.605193,9.6024605,35,103.5,128.10482,22.394507,127,48.95796,7.4686801,48,43.188901,7.501854,43,35.95796,7.7837373,36,159,276.978,278.468,302.998,304.488,304.033,21.12264,#302B23
959A30X-3.dat,959,A,X,30,3,104.5,119.27077,39.030056,122,45.952452,13.255898,47,40.008008,13.552618,41,33.31031,12.424063,34,104.5,128.21147,30.277208,125,48.970191,10.283801,48,43.085489,10.576277,42,36.155793,9.6781011,36,159,276.978,278.468,302.998,304.488,304.043,21.123440000000002,#302B24
959A30X-3.dat,959,A,X,30,3,105.5,129.83042,29.810676,132,49.811341,10.169738,51,44.103339,10.185836,45,35.915739,9.6182599,37,105.5,133.98444,22.993263,134,51.238333,7.7760037,51,45.534444,7.7981007,45,37.211667,7.6189969,37,159,276.978,278.468,302.998,304.488,304.053,21.12424,#332D25
959A30X-3.dat,959,A,X,30,3,106.5,103.02332,60.422325,125,39.802862,22.222206,48,34.700053,20.637535,42,28.520403,17.748881,34,106.5,136.81103,27.528411,139,52.286029,9.3121699,53,46.236765,9.4813927,47,38.288235,9.038997,39,159,276.978,278.468,302.998,304.488,304.063,21.12504,#342E26
959A30X-3.dat,959,A,X,30,3,107.5,98.583466,66.323921,131,37.591945,24.968355,50,33.569157,22.762277,44,27.422364,18.685719,36,107.5,140.53752,23.298869,141,53.451761,8.1201448,54,47.908116,8.407485,48,39.177642,7.0255575,39,159,276.978,278.468,302.998,304.488,304.073,21.125839999999997,#352F27
959A30X-3.dat,959,A,X,30,3,108.5,113.21198,50.200242,131,43.923158,17.986708,51,37.931638,17.566601,44,31.357181,14.831526,36,108.5,135.42091,25.246546,139,51.930965,8.3425123,53,45.682976,9.0342907,47,37.806971,8.0722096,39,159,276.978,278.468,302.998,304.488,304.08299999999997,21.12664,#332D25
959A30X-3.dat,959,A,X,30,3,109.5,99.601484,50.267083,116,39.007419,18.254619,45,32.751987,17.453315,39,27.842077,14.787913,32,109.5,127.14536,21.508058,128,48.991965,7.2977061,49,42.327977,7.6153766,43,35.82542,6.984071,36,159,276.978,278.468,302.998,304.488,304.093,21.12744,#302A23
959A30X-3.dat,959,A,X,30,3,110.5,90.295178,44.274585,100,35.990991,15.495849,40,28.574457,15.234597,32,25.72973,13.863219,28,110.5,117.75772,21.893295,118,45.501626,7.2556197,46,38.091057,7.6161899,38,34.165041,7.4835049,34,159,276.978,278.468,302.998,304.488,304.103,21.12824,#2D2622
959A30X-3.dat,959,A,X,30,3,111.5,95.960254,52.97057,109,38.074722,18.917531,43,31.289348,18.219616,36,26.596184,16.042928,30,111.5,128.84164,26.993128,127,49.78537,9.1820636,49,42.634244,9.3097489,42,36.422026,8.8246271,36,159,276.978,278.468,302.998,304.488,304.113,21.12904,#312A24
959A30X-3.dat,959,A,X,30,3,112.5,124.14732,41.186158,127,48.524112,14.662926,50,41.567038,13.91813,42,34.056174,12.799043,35,112.5,133.27378,28.400592,130,51.853248,9.5117568,51,44.655452,9.5757159,44,36.765081,9.4698059,36,159,276.978,278.468,302.998,304.488,304.123,21.129839999999998,#332C24
959A30X-3.dat,959,A,X,30,3,113.5,126.48331,41.579723,133,49.532061,14.961099,52,42.18548,14.113746,44,34.765766,12.685536,37,113.5,137.07652,26.401204,137,53.404356,8.9520121,53,45.762802,9.0521786,46,37.909358,8.5775765,38,159,276.978,278.468,302.998,304.488,304.133,21.13064,#352D25
959A30X-3.dat,959,A,X,30,3,114.5,130.29571,48.100047000000004,140,51.010069,17.532621,55,43.880233,16.72377,48,35.405405,14.135589,38,114.5,145.50336,28.153423,145,56.578401,9.8892424,57,49.185479,9.7806721,49,39.739475,8.90349,39,159,276.978,278.468,302.998,304.488,304.143,21.131439999999998,#383127
959A30X-3.dat,959,A,X,30,3,115.5,162.41706,56.058875,172,63.267091,20.530238,67,55.873344,19.69541,59,43.27663,16.108783,45,115.5,173.84226,41.049276,177,67.552677,14.507574,69,59.883708,14.485184,61,46.405872,12.371293,47,159,276.978,278.468,302.998,304.488,304.15299999999996,21.132239999999996,#433B2E
959A30X-3.dat,959,A,X,30,3,116.5,189.90355,56.040956,199,73.904081,20.444914,77,65.973503,19.471472,69,50.025967,16.433995,52,116.5,198.0482,41.578985,201,77.047091,14.295872,78,68.800554,14.454037,70,52.200554,13.119682,53,159,276.978,278.468,302.998,304.488,304.163,21.13304,#4D4434
959A30X-3.dat,959,A,X,30,3,117.5,199.15315,62.022764,210,77.036566,22.517655,81,69.198198,21.670162,73,52.918389,18.163967,56,117.5,209.68049,44.657718,213,80.976457,15.536092,82,72.86435,15.648752,74,55.839686,13.828007,57,159,276.978,278.468,302.998,304.488,304.173,21.13384,#504837
959A30X-3.dat,959,A,X,30,3,118.5,209.91574,75.239355,225,80.441971,27.343475,86,73.582406,26.719974,79,55.891362,21.45805,60,118.5,226.43613,51.37919,230,86.551784,18.122271,88,79.43153,18.327513,81,60.452819,15.291123,61,159,276.978,278.468,302.998,304.488,304.183,21.13464,#564F3C
959A30X-3.dat,959,A,X,30,3,119.5,248.57022,78.125909,256,93.801272,27.44255,97,87.248543,27.166804,90,67.520403,23.761886,69,119.5,262.47336,54.141657,261,98.912507,17.806138,99,92.138531,18.555204,92,71.422322,17.91417,70,159,276.978,278.468,302.998,304.488,304.193,21.13544,#625C47
959A30X-3.dat,959,A,X,30,3,120.5,279.01007,96.146844,304,102.73927,32.822345,112,97.491256,33.293798,106,78.779544,30.312147,86,120.5,294.25994,73.764895,310,108.24146,23.915993,114,102.83473,25.297714,109,83.183754,24.727775,88,159,276.978,278.468,302.998,304.488,304.203,21.136239999999997,#6C6653
959A30X-3.dat,959,A,X,30,3,121.5,308.88129,114.11093,351,111.41123,39.909833,127,107.79279,39.572557,123,89.677266,34.850571,102,121.5,340.11235,63.194314,357,122.5828,20.674622,128,118.69046,21.550785,124,98.839087,21.190211,104,159,276.978,278.468,302.998,304.488,304.21299999999997,21.13704,#7A7662
959A30X-3.dat,959,A,X,30,3,122.5,324.23264,129.4926,373,114.53736,45.154085,132,112.73662,44.878711,130,96.958665,39.585584,111,122.5,369.26421,51.687504,380,130.36457,17.07999,134,128.40689,17.451153,132,110.49274,17.373158,114,159,276.978,278.468,302.998,304.488,304.223,21.13784,#82806E
959A30X-3.dat,959,A,X,30,3,123.5,296.16958,127.48874,346,106.20774,44.962542,124,103.31373,44.308486,121,86.648119,38.339337,101,123.5,343.38533,54.572536,356,123.03206,18.08255,127,119.78668,18.558512,124,100.56658,18.087803,104,159,276.978,278.468,302.998,304.488,304.233,21.13864,#7B7764
